8.78000000 -0.79923324 -0.73508350 -0.66610112 0.66447930
8.80000000 -0.81109301 -0.74866088 -0.69157932 0.64964271
8.82000000 -0.82262836 -0.76274436 -0.71671195 0.63452950
8.84000000 -0.83383468 -0.77732705 -0.74149901 0.61912961
8.86000000 -0.84470746 -0.79240202 -0.76594051 0.60343313
8.88000000 -0.85524238 -0.80796237 -0.79003644 0.58743029
8.90000000 -0.86543521 -0.82400117 -0.81378680 0.57111145
8.92000000 -0.87528188 -0.84051153 -0.83719159 0.55446710
8.94000000 -0.88477844 -0.85748653 -0.86025081 0.53748789
8.96000000 -0.89392111 -0.87491926 -0.88296447 0.52016459
8.98000000 -0.90270622 -0.89280281 -0.90533256 0.50248811
9.00000000 -0.91113026 -0.91113026 -0.92735508 0.48444952
